name,LATITUDE,LONGITUDE
Enterolobium cyclocarpum,1.29516926535139,103.845046263107
Parkia timoriana (DC.) Merr.,1.26982874060298,103.821967805918
Ficus religiosa L.,1.28462262856313,103.839284344984
Ficus superba Miq.,1.33212019924192,103.946273205646
Ficus kurzii King,1.33244251266017,103.83098318993
Pseudalbizzia niopoides var. niopoides (Spruce ex Benth.) E.J.M.Koenen & Duno,1.30864449987049,103.816494299957
Alstonia angustiloba Miq.,1.31155130012357,103.813585299823
Alstonia pneumatophora Backer ex den Berger,1.30896733995506,103.816093699877
Adinobotrys atropurpureus (Wall.) Dunn,1.30741694029136,103.815673299804
Dacrycarpus imbricatus (Blume) de Laub.,1.30892667028662,103.816037699939
Dryobalanops aromatica C.F. Gaertn.,1.30796256029549,103.816801599764
Dryobalanops aromatica C.F. Gaertn.,1.3092672904116,103.816067400017
Cyrtophyllum fragrans (Roxb.) DC.,1.30854584018861,103.816790799892
Inocarpus fagifer,1.32032190041464,103.817293500105
Lecythis pisonis Cambess,1.30808184982347,103.81642760001
Palaquium obovatum var. obovatum (Griff.) Engl.,1.31658255005002,103.817756900435
Podocarpus neriifolius D. Don,1.30755741023527,103.816787000117
Alangium ridleyi King,1.30933922019521,103.815333699807
Antidesma bunius,1.30960521959403,103.815644999995
Kigelia africana (Lam.) Benth.,1.30957459956209,103.815894100281
Lecythis pisonis Cambess,1.31015056999506,103.815575099875
Lecythis pisonis Cambess,1.31000880026448,103.815615300137
Anthoshorea roxburghii (G.Don) P.S.Ashton & J.Heck.,1.307093739619,103.81760839956
Stereospermum fimbriatum,1.30712121028621,103.817134899898
Ceiba pentandra (L.) Gaertn.,1.29396730494552,103.845773890416
Pangium edule,1.30987977013317,103.81575710008
Couroupita guianensis Aubl.,1.31104322021214,103.815416899563
Cola gigantea A.Chev.,1.31159899987547,103.81524200022
Mangifera caesia Jack,1.36923769611856,103.892249751876
Mangifera pentandra Hook.f.,1.30975009960953,103.815756899708
Swietenia mahagoni (L.) Jacq.,1.3115044299315,103.814801499805
Nauclea orientalis,1.31991107016186,103.815446800327
Myristica fragrans Houtt.,1.31871241033561,103.815756800215
Ficus stricta (Miq.) Miq.,1.40348379042268,103.973468399814
Pterocarpus indicus Willd.,1.28073440333156,103.798115597752
Dipterocarpus sublamellatus Foxw.,1.387539632163,103.980058381799
Ficus superba Miq.,1.32583918573171,103.946160598583
Koompassia malaccensis Maing. ex Benth.,1.31050833005332,103.817404699764
Adina eurhyncha (Miq.) Å.Krüger & Löfstrand,1.31423969991466,103.815935800239
Lagerstroemia loudonii Teijsm. & Binn.,1.30813457985322,103.81541180029
Gnetum gnemon L.,1.31915400026785,103.815692099591
Mangifera indica L.,1.42954351016214,103.75648119221
Adenanthera malayana subsp. malayana Kosterm.,1.31424347990153,103.810345999611
Palaquium obovatum var. obovatum (Griff.) Engl.,1.31693305989331,103.816220599785
Ficus kerkhovenii Valeton,1.39129806031917,103.975851100193
Libidibia ferrea (Mart. ex Tul.) L. P. Queiroz,1.30430657258255,103.848009592102
Mangifera indica L.,1.28257260216015,103.831207331905
Khaya nyasica,1.31475449356182,103.892461229297
Podocarpus polystachyus R.Br. ex Endl.,1.46331376831554,103.837159931763
Samanea saman (Jacq.) Merr.,1.31284349010225,103.798728699675
Pentadesma butyracea Sabine,1.31709059954911,103.817061300152
Barringtonia asiatica (L.) Kurtz,1.31753733032198,103.817055600439
Ficus kurzii King,1.30699244979091,103.816354600317
Khaya senegalensis (Desr.) A. Juss.,1.30707554024708,103.816779200285
Erythrophleum suaveolens (Guill. & Perr.) Brenan,1.31367059010354,103.813933599746
Samanea saman (Jacq.) Merr.,1.29157237177523,103.854327692242
Samanea saman (Jacq.) Merr.,1.29147397272809,103.8540645067
Samanea saman (Jacq.) Merr.,1.29156069361219,103.854121161373
Samanea saman (Jacq.) Merr.,1.37079137759177,103.763820069587
Adansonia digitata L.,1.32091837004903,103.814539499588
Ficus kerkhovenii Valeton,1.31285725957922,103.815867900121
Ceiba pentandra (L.) Gaertn.,1.34380741397238,103.853443170371
Samanea saman (Jacq.) Merr.,1.3066808193311,103.845865680864
Samanea saman (Jacq.) Merr.,1.28931697970824,103.853013001953
Samanea saman (Jacq.) Merr.,1.28964409641087,103.853383113632
Samanea saman (Jacq.) Merr.,1.29120419730504,103.853927546069
Samanea saman (Jacq.) Merr.,1.29050897509666,103.85380394428
Samanea saman (Jacq.) Merr.,1.29007723665549,103.853592414285
Samanea saman (Jacq.) Merr.,1.2895841616426,103.853357670966
Samanea saman (Jacq.) Merr.,1.29112089662735,103.853882755784
Samanea saman (Jacq.) Merr.,1.29129103405924,103.853970988573
Samanea saman (Jacq.) Merr.,1.29124571740413,103.853951275996
Samanea saman (Jacq.) Merr.,1.29135665364984,103.853997332554
Dimocarpus longan Lour.,1.46047275181497,103.836564673766
Horsfieldia irya (Gaertn.) Warb.,1.31608139000929,103.816910299859
Parishia insignis,1.34869226003278,103.777483272344
Pterocarpus indicus Willd.,1.29655615710034,103.843046495596
Ficus kerkhovenii Valeton,1.41844998028285,103.972775300271
