name,LATITUDE,LONGITUDE
AAYTOZEE @ HILLVIEW PTE LTD,1.3588496143868,103.761904473803
Aaytozee Learning Cove Pte Ltd,1.35752639569991,103.760075736829
abc children's place,1.35221186530537,103.931382260515
ACADEMY KIDZ INC PTE. LTD.,1.32261197289834,103.92087645805
ACE @ WORK CHILDCARE PTE LTD,1.39131766700979,103.745930764203
ACE @ WORK CHILDCARE PTE LTD (CCK 757),1.39284800785415,103.74591415964
ACE @ WORK EDUCARE PTE LTD,1.32480019689786,103.750270958915
ACE @ WORK EDUCARE PTE LTD,1.33893637239716,103.742880869077
ACE@WORK CHILDCARE PTE LTD,1.37346486923426,103.76750951362
ACEKIDZ @ COMMUNITY,1.30264555979077,103.764832077473
ACEKIDZ @ LAKEVISTA PTE. LTD.,1.32792497933521,103.723339312462
ACEKIDZ @ SG PTE. LTD.,1.33195221281439,103.721513952913
ACEKIDZ @ SG PTE. LTD.,1.43236735798877,103.843300867135
ACEKIDZ @ WORK PTE. LTD.,1.40318758563322,103.750991227091
ACEKIDZ CREATIVE EDUCARE,1.37629500191189,103.882146026378
ACES CHAMPION ENTERPRISE (SINGAPORE) LLP,1.31918790505975,103.908056029081
ACTIVE LEARNERS CHILD CARE PRIVATE LIMITED,1.43011253000127,103.775081067712
AGAPE CHILD CARE(CCK) PTE. LTD.,1.3958634546901,103.74904624637
AGAPE CHILD CARE(JW) PTE. LTD.,1.35219891772968,103.704379938239
AGAPE CHILD CARE(SK) PTE. LTD.,1.39290848701227,103.890675457222
AGAPE KIDS CAMPUS LLP,1.37043827106315,103.765306342302
AGAPE LITTLE UNI (KALLANG) PTE. LTD.,1.3126401394536,103.872491879522
AGAPE LITTLE UNI. @ CECIL PTE. LTD.,1.28096622303394,103.849392505327
AGAPE LITTLE UNI. @ CLEMENTI PTE. LTD.,1.3119210578462,103.766016894009
AGAPE LITTLE UNI. @ COMPASSVALE PTE. LTD.,1.3969919328876,103.895995260704
AGAPE LITTLE UNI. @ GAMBAS PTE LTD,1.44318523217238,103.815768797809
Agape Little Uni. @ Thomson Pte Ltd,1.35855746945122,103.83355823726
AGAPE LITTLE UNI. @ UPPER SERANGOON PTE LTD,1.3766737162868,103.90195407058
AGAPE LITTLE UNI. PTE. LTD.,1.30305550574024,103.796483206653
AKARUI EARLY YEARS LEARNING CENTRE PTE LTD,1.33257175025821,103.84805260799
Akarui Early Years Learning Centre Pte. Ltd.,1.27827719811058,103.844846534651
AL-NASRY CHILDCARE PTE. LTD.,1.35501778659969,103.962434471633
Al-Nasry Preschool,1.36092283091749,103.953359374504
ALORA CHILDCARE (LENG KEE) PTE LTD,1.28978711891653,103.81444834816
Alora Infant Care (Leng Kee) Pte Ltd,1.28978711891653,103.81444834816
Alpha Green Pre-School Pte Ltd,1.35993292324799,103.768482871873
ALPHABET PLAYHOUSE @ EAST COAST PTE LTD,1.31412069803199,103.940617044163
